split,feature,num_rows,raw_missing_rate,raw_mean,raw_std,normalized_mean,normalized_std,normalized_min,normalized_max
train,finbert_confidence_weighted_sentiment_mean_60d,671,0.0,-0.045510385138581896,0.08115266358711015,-4.235724207213712e-17,0.9999999999999992,-2.144474583142174,2.443484581317995
train,finbert_positive_prob_mean_60d,671,0.0,0.23858540439082385,0.044064651575581315,6.777158731541939e-16,0.9999999999999993,-1.962853584631954,3.002941033558772
train,finbert_negative_prob_mean_60d,671,0.0,0.2729610805522715,0.04453204854457337,-9.742165676591538e-16,1.0000000000000007,-1.6581403065400233,2.620591165069764
train,finbert_neutral_prob_mean_60d,671,0.0,0.48845351557813294,0.04578852232929839,-5.082869048656454e-16,1.0000000000000002,-2.5060941075703616,2.470901577370545
train,finbert_sentiment_mean_z_7d,671,0.0,0.0,1.0000000000000002,-4.235724207213712e-17,1.0,-3.3905710086421506,2.5506535578421095
train,finbert_news_fg_proxy_7d,671,0.0,51.140844690058415,31.449021310723843,-1.058931051803428e-16,1.000000000000001,-1.6225457402320074,1.534354963297897
train,finbert_weighted_sentiment_z_7d,671,0.0,-0.0761583422702079,1.0517546783048062,2.117862103606856e-17,1.0000000000000002,-3.297894389280959,2.6378074291715548
train,finbert_weighted_news_fg_proxy_7d,671,0.0,49.08822303744116,31.754396304976193,8.471448414427424e-17,1.0000000000000009,-1.5432479958127359,1.5890872595806425
train,finbert_sentiment_mean_z_20d,671,0.0,-4.235724207213712e-17,0.9999999999999998,0.0,1.0,-2.9610824376969402,2.1274117593873423
train,finbert_news_fg_proxy_20d,671,0.0,50.66678406429865,30.940649921857972,-2.541434524328227e-16,1.0000000000000002,-1.6289108617278445,1.549208756576726
train,finbert_weighted_sentiment_z_20d,671,0.0,-0.10236219117473108,1.0615571188762074,0.0,0.999999999999999,-2.9163712077792234,2.1804959124086913
train,finbert_weighted_news_fg_proxy_20d,671,0.0,47.990247644907036,31.50950936460603,8.471448414427424e-17,1.0,-1.517757341659143,1.6130422354422507
train,finbert_sentiment_mean_z_60d,671,0.0,0.0,1.0,0.0,1.0,-2.120490018965279,2.4264978740356304
train,finbert_news_fg_proxy_60d,671,0.0,50.15885596152884,31.979917203208355,2.541434524328227e-16,1.0000000000000004,-1.5240793475424816,1.5342970468276536
train,finbert_weighted_sentiment_z_60d,671,0.0,-0.14680184228205706,1.0699301025295929,0.0,1.0000000000000002,-2.144474583142176,2.4434845813179957
train,finbert_weighted_news_fg_proxy_60d,671,0.0,46.56956518883885,32.63474330537789,2.117862103606856e-16,0.9999999999999994,-1.4039468436047735,1.6153521043034367
train,finbert_sentiment_delta_20d_7d,671,0.0,0.0012944548686442798,0.10237038973490888,7.94198288852571e-18,0.9999999999999993,-2.8337552442363854,3.5320704962409173
train,finbert_news_fg_proxy_delta_20d_7d,671,0.0,-0.4740606257597669,25.69563040405774,-2.117862103606856e-17,1.0000000000000009,-3.206768026189182,3.493192375331873
train,finbert_sentiment_delta_60d_20d,671,0.0,-0.0038314416846745793,0.07357602298721712,3.706258681311998e-17,1.0000000000000004,-2.6144543956450224,4.521767653999028
train,finbert_news_fg_proxy_delta_60d_20d,671,0.0,-0.5079281027697967,24.347152803475712,-2.117862103606856e-17,0.9999999999999994,-2.897851363958847,3.739706339458205
train,fg_value,671,0.0,43.189269746646794,21.004469141300916,1.2707172621641136e-16,1.0000000000000007,-1.8181497227918768,2.4666526873311065
train,fg_mean_60,671,0.0,41.45953800298062,14.267768925313732,2.3296483139675417e-16,0.9999999999999999,-1.6535781774861604,2.6790310055089583
train,fg_delta_60,671,0.0,3.5543964232488823,24.891471271749985,2.117862103606856e-17,1.0000000000000013,-3.3165735975174013,2.0667964145268565
train,fg_std_60,671,0.0,12.56613189007722,3.7482337678759996,-4.659296627935083e-16,0.9999999999999996,-1.966689022004553,2.8870269588342854
validation,finbert_news_count_7d,287,0.0,52.73867595818815,28.939044474740783,0.0995196322631229,1.0620066446253107,-1.652396921770386,4.219291871837287
validation,finbert_unique_source_count_7d,287,0.0,9.536585365853659,3.119772759111894,0.04026491632409484,0.9058610724548866,-1.8577060857019354,2.788073680451333
validation,finbert_positive_count_7d,287,0.0,10.958188153310104,7.019013068259895,0.034315438579506564,0.9623276926803283,-1.46808494434871,4.8386526885346965
validation,finbert_negative_count_7d,287,0.0,14.181184668989546,9.167542046153265,0.10803928497114504,1.0831523281377053,-1.3311772975399372,4.340060585947668
validation,finbert_neutral_count_7d,287,0.0,27.5993031358885,16.247746545507887,0.10213632754160583,1.072613223398222,-1.5878303996243313,3.8915077530665343
validation,finbert_positive_ratio_7d,287,0.0,0.21167816343691123,0.09393933434971909,-0.05912618485331401,0.9909983309990772,-2.292191898242161,3.6857695679192837
validation,finbert_negative_ratio_7d,287,0.0,0.2700797029229554,0.10536377790360175,0.023735609575439742,1.0485924246127816,-2.249457173244865,3.970614642921336
validation,finbert_neutral_ratio_7d,287,0.0,0.5182421336401333,0.09958234689614515,0.033973439479528605,1.0507524560052424,-2.7964085459983337,2.364697028172799
validation,finbert_confidence_mean_7d,287,0.0,0.8180537898277944,0.024607595133805685,-0.07057191929069616,1.0182392527601394,-3.084783563994809,2.8899268123461304
validation,finbert_confidence_max_7d,287,0.0,0.9650819163066202,0.008204422877292887,0.030342087970829122,0.9516756564787715,-3.128772462233045,1.3442623242610825
